TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.7478628340177,NA,notears,0.001,l2,1000,1e-08,1e+16,0.5,NA
0.911764705882353,0.793103448275862,2.02941176470588,36,NA,1.94117647058824,0,17,0,33,5,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.5028747648466,NA,notears,0.002,l2,100,1e-08,1e+16,0.001,NA
0.823529411764706,0.781609195402299,2,37,NA,1.82352941176471,0,17,0,31,7,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.9888743818738,NA,notears,0.002,l2,100,1e-08,1e+16,0.002,NA
0.676470588235294,0.770114942528736,1.97058823529412,39,NA,1.76470588235294,0.117647058823529,15,2,30,8,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.3780097819399,NA,notears,0.002,l2,100,1e-08,1e+16,0.005,NA
0.558823529411765,0.540229885057471,1.38235294117647,31,NA,1.17647058823529,0.235294117647059,13,4,20,18,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,13.584771249909,NA,notears,0.002,l2,100,1e-08,1e+16,0.01,NA
0.558823529411765,0.425287356321839,1.08823529411765,26,NA,0.882352941176471,0.235294117647059,13,4,15,23,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.4859090461396,NA,notears,0.002,l2,100,1e-08,1e+16,0.02,NA
0.529411764705882,0.252873563218391,0.647058823529412,19,21,0.529411764705882,0.352941176470588,11,6,9,29,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,12.6841429779306,NA,notears,0.002,l2,100,1e-08,1e+16,0.05,NA
0.529411764705882,0.0689655172413793,0.176470588235294,11,11,0.176470588235294,0.470588235294118,9,8,3,35,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.2570975748822,NA,notears,0.002,l2,100,1e-08,1e+16,0.1,NA
0.470588235294118,0,0,9,9,0,0.529411764705882,8,9,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,15.2130473130383,NA,notears,0.002,l2,100,1e-08,1e+16,0.2,NA
0.411764705882353,0,0,10,10,0,0.588235294117647,7,10,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.0698668109253,NA,notears,0.002,l2,100,1e-08,1e+16,0.3,NA
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,15.4197578958701,NA,notears,0.002,l2,100,1e-08,1e+16,0.5,NA
0.911764705882353,0.793103448275862,2.02941176470588,36,NA,1.94117647058824,0,17,0,33,5,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,15.1300569029991,NA,notears,0.002,l2,1000,1e-08,1e+16,0.001,NA
0.823529411764706,0.781609195402299,2,37,NA,1.82352941176471,0,17,0,31,7,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,12.9519040251616,NA,notears,0.002,l2,1000,1e-08,1e+16,0.002,NA
0.676470588235294,0.770114942528736,1.97058823529412,39,NA,1.76470588235294,0.117647058823529,15,2,30,8,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.09249774809,NA,notears,0.002,l2,1000,1e-08,1e+16,0.005,NA
0.558823529411765,0.540229885057471,1.38235294117647,31,NA,1.17647058823529,0.235294117647059,13,4,20,18,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,13.642795978114,NA,notears,0.002,l2,1000,1e-08,1e+16,0.01,NA
0.558823529411765,0.425287356321839,1.08823529411765,26,NA,0.882352941176471,0.235294117647059,13,4,15,23,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.0801368369721,NA,notears,0.002,l2,1000,1e-08,1e+16,0.02,NA
0.529411764705882,0.252873563218391,0.647058823529412,19,21,0.529411764705882,0.352941176470588,11,6,9,29,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.8925995358732,NA,notears,0.002,l2,1000,1e-08,1e+16,0.05,NA
0.529411764705882,0.0689655172413793,0.176470588235294,11,11,0.176470588235294,0.470588235294118,9,8,3,35,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,14.4509393530898,NA,notears,0.002,l2,1000,1e-08,1e+16,0.1,NA
0.470588235294118,0,0,9,9,0,0.529411764705882,8,9,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,13.7184562960174,NA,notears,0.002,l2,1000,1e-08,1e+16,0.2,NA
0.411764705882353,0,0,10,10,0,0.588235294117647,7,10,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,13.5474380159285,NA,notears,0.002,l2,1000,1e-08,1e+16,0.3,NA
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,15.0999853161629,NA,notears,0.002,l2,1000,1e-08,1e+16,0.5,NA
0.647058823529412,0.71264367816092,1.82352941176471,37,NA,1.58823529411765,0.117647058823529,15,2,27,11,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,10.015637072036,NA,notears,0.005,l2,100,1e-08,1e+16,0.001,NA
0.647058823529412,0.689655172413793,1.76470588235294,36,NA,1.52941176470588,0.117647058823529,15,2,26,12,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.78874842706136,NA,notears,0.005,l2,100,1e-08,1e+16,0.002,NA
0.5,0.540229885057471,1.38235294117647,32,NA,1.17647058823529,0.294117647058824,12,5,20,18,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,9.0331506410148,NA,notears,0.005,l2,100,1e-08,1e+16,0.005,NA
0.529411764705882,0.436781609195402,1.11764705882353,27,NA,0.941176470588235,0.294117647058824,12,5,16,22,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,8.79275152296759,NA,notears,0.005,l2,100,1e-08,1e+16,0.01,NA
0.470588235294118,0.298850574712644,0.764705882352941,22,NA,0.588235294117647,0.352941176470588,11,6,10,28,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,10.7777649611235,NA,notears,0.005,l2,100,1e-08,1e+16,0.02,NA
0.529411764705882,0.160919540229885,0.411764705882353,15,16,0.294117647058824,0.352941176470588,11,6,5,33,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,10.3149971000385,NA,notears,0.005,l2,100,1e-08,1e+16,0.05,NA
0.529411764705882,0.0229885057471264,0.0588235294117647,9,9,0.0588235294117647,0.470588235294118,9,8,1,37,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,8.97690266999416,NA,notears,0.005,l2,100,1e-08,1e+16,0.1,NA
0.470588235294118,0,0,9,9,0,0.529411764705882,8,9,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,8.72813226492144,NA,notears,0.005,l2,100,1e-08,1e+16,0.2,NA
