TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,faithfulnessAssumed,score,datatype,samplePrior,structurePrior,penaltyDiscount,timeout
0.956896551724138,0.0037751677852349,0.0775862068965517,7,NA,0.0517241379310345,0.0172413793103448,57,1,3,1164,50,58,1167,unknown,9,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,8.47,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.91304347826087,0.0398671096345515,1.04347826086957,52,NA,0.956521739130435,0,46,0,44,1135,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,14.44,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.91304347826087,0.0365448504983389,0.956521739130435,48,NA,0.869565217391304,0,46,0,40,1139,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,20.76,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.934782608695652,0.0215946843853821,0.565217391304348,29,NA,0.5,0,46,0,23,1156,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,14.96,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.989130434782609,0.00622923588039867,0.16304347826087,8,NA,0.152173913043478,0,46,0,7,1172,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,14.15,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
1,0.00249169435215947,0.0652173913043478,3,NA,0.0652173913043478,0,46,0,3,1176,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,13.82,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
1,0.000830564784053156,0.0217391304347826,1,NA,0.0217391304347826,0,46,0,1,1178,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,14.03,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
1,0,0,0,NA,0,0,46,0,0,1179,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,14.87,NA,fges,True,sem-bic,continuous,1,1,1,NA
1,0,0,0,NA,0,0,46,0,0,1179,50,46,1179,unknown,10,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,16.02,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.777777777777778,0.0844481605351171,1.87037037037037,113,NA,1.66666666666667,0.0185185185185185,53,1,90,1081,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.99,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.777777777777778,0.0769230769230769,1.7037037037037,104,NA,1.5,0.0185185185185185,53,1,81,1090,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,10.34,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.768518518518518,0.0497491638795987,1.10185185185185,72,NA,0.907407407407407,0.037037037037037,52,2,49,1122,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.24,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.787037037037037,0.0346989966555184,0.768518518518518,53,NA,0.592592592592593,0.037037037037037,52,2,32,1139,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.61,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.722222222222222,0.0259197324414716,0.574074074074074,46,NA,0.388888888888889,0.0925925925925926,49,5,21,1150,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.1,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.722222222222222,0.0209030100334448,0.462962962962963,40,NA,0.259259259259259,0.0740740740740741,50,4,14,1157,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.59,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.666666666666667,0.020066889632107,0.444444444444444,42,NA,0.222222222222222,0.111111111111111,48,6,12,1159,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.97,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.694444444444444,0.0179765886287625,0.398148148148148,38,NA,0.203703703703704,0.111111111111111,48,6,11,1160,50,54,1171,unknown,1,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.39,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.794117647058823,0.0679733110925771,1.59803921568627,92,NA,1.3921568627451,0,51,0,71,1103,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.03,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.784313725490196,0.0625521267723103,1.47058823529412,86,NA,1.25490196078431,0,51,0,64,1110,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,7.49,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.843137254901961,0.0391993327773144,0.92156862745098,55,NA,0.764705882352941,0,51,0,39,1135,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.06,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.843137254901961,0.0258548790658882,0.607843137254902,39,NA,0.470588235294118,0.0196078431372549,50,1,24,1150,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,14.59,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.862745098039216,0.0141784820683903,0.333333333333333,24,NA,0.215686274509804,0.0196078431372549,50,1,11,1163,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,19.81,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.833333333333333,0.0129274395329441,0.303921568627451,24,NA,0.156862745098039,0.0196078431372549,50,1,8,1166,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,33.02,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.794117647058823,0.0112593828190158,0.264705882352941,24,NA,0.117647058823529,0.0588235294117647,48,3,6,1168,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,40.09,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.774509803921569,0.00959132610508757,0.225490196078431,23,NA,0.0980392156862745,0.0980392156862745,46,5,5,1169,50,51,1174,unknown,2,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,13.67,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.727272727272727,0.0630182421227197,1.72727272727273,88,NA,1.56818181818182,0.113636363636364,39,5,69,1112,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.56,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.704545454545455,0.0572139303482587,1.56818181818182,82,NA,1.40909090909091,0.136363636363636,38,6,62,1119,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,6.94,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.738636363636364,0.0327529021558872,0.897727272727273,51,NA,0.772727272727273,0.136363636363636,38,6,34,1147,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.9,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.704545454545455,0.0248756218905473,0.681818181818182,43,NA,0.522727272727273,0.136363636363636,38,6,23,1158,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.96,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.636363636363636,0.0174129353233831,0.477272727272727,37,NA,0.295454545454545,0.181818181818182,36,8,13,1168,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.32,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.625,0.013681592039801,0.375,33,NA,0.204545454545455,0.204545454545455,35,9,9,1172,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.3,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.534090909090909,0.0153399668325041,0.420454545454545,39,NA,0.204545454545455,0.25,33,11,9,1172,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.99,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.534090909090909,0.013681592039801,0.375,37,NA,0.159090909090909,0.25,33,11,7,1174,50,44,1181,unknown,3,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.42,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.863636363636364,0.0723849372384937,1.57272727272727,94,NA,1.47272727272727,0.0363636363636364,53,2,81,1089,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,16.29,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.827272727272727,0.0723849372384937,1.57272727272727,96,NA,1.43636363636364,0.0363636363636364,53,2,79,1091,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,12.98,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.818181818181818,0.0410041841004184,0.890909090909091,59,NA,0.763636363636364,0.0545454545454545,52,3,42,1128,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,15.3,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.8,0.0292887029288703,0.636363636363636,46,NA,0.490909090909091,0.0545454545454545,52,3,27,1143,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,16.52,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.754545454545455,0.0205020920502092,0.445454545454545,38,NA,0.309090909090909,0.109090909090909,49,6,17,1153,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,13.88,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.718181818181818,0.0171548117154812,0.372727272727273,36,NA,0.254545454545455,0.163636363636364,46,9,14,1156,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,19.85,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.718181818181818,0.0163179916317992,0.354545454545455,35,NA,0.236363636363636,0.163636363636364,46,9,13,1157,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,20.13,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.681818181818182,0.0154811715481172,0.336363636363636,36,NA,0.218181818181818,0.2,44,11,12,1158,50,55,1170,unknown,4,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,16.39,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.634615384615385,0.0809682804674457,1.86538461538462,116,NA,1.69230769230769,0.192307692307692,42,10,88,1085,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,16.73,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.663461538461538,0.0730383973288815,1.68269230769231,105,NA,1.53846153846154,0.192307692307692,42,10,80,1093,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,26.72,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.653846153846154,0.0400667779632721,0.923076923076923,66,NA,0.788461538461538,0.211538461538462,41,11,41,1132,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.55,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.711538461538462,0.0267111853088481,0.615384615384615,47,NA,0.538461538461538,0.211538461538462,41,11,28,1145,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,13.98,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.701923076923077,0.0196160267111853,0.451923076923077,39,NA,0.365384615384615,0.211538461538462,41,11,19,1154,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.24,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.673076923076923,0.0175292153589316,0.403846153846154,38,NA,0.326923076923077,0.25,39,13,17,1156,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.04,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.625,0.0179465776293823,0.413461538461538,41,NA,0.326923076923077,0.288461538461538,37,15,17,1156,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,15.32,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.605769230769231,0.0162771285475793,0.375,40,NA,0.25,0.269230769230769,38,14,13,1160,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.59,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.8125,0.0741989881956155,1.375,100,NA,1.265625,0.078125,59,5,81,1080,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.48,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.796875,0.066610455311973,1.234375,92,NA,1.109375,0.078125,59,5,71,1090,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,32.5,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.7578125,0.0392074198988196,0.7265625,62,62,0.578125,0.09375,58,6,37,1124,50,64,1161,dag,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.98,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.7421875,0.0274030354131535,0.5078125,49,NA,0.359375,0.109375,57,7,23,1138,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.04,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.6953125,0.0240303541315346,0.4453125,48,NA,0.296875,0.15625,54,10,19,1142,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.49,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.671875,0.0168634064080944,0.3125,41,NA,0.140625,0.15625,54,10,9,1152,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,8.55,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.6484375,0.0164418212478921,0.3046875,42,NA,0.125,0.171875,53,11,8,1153,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,15.42,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.609375,0.0143338954468803,0.265625,42,NA,0.09375,0.21875,50,14,6,1155,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,21.09,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.69672131147541,0.0946173254835997,1.84426229508197,131,NA,1.63934426229508,0.0983606557377049,55,6,100,1064,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,16.47,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.69672131147541,0.0887300252312868,1.72950819672131,124,NA,1.52459016393443,0.0983606557377049,55,6,93,1071,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,17.38,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.754098360655738,0.0546677880571909,1.0655737704918,80,NA,0.918032786885246,0.0983606557377049,55,6,56,1108,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,13.94,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.688524590163934,0.0454163162321278,0.885245901639344,73,NA,0.704918032786885,0.131147540983607,53,8,43,1121,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,30.46,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.663934426229508,0.0391084945332212,0.762295081967213,67,NA,0.573770491803279,0.147540983606557,52,9,35,1129,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,28.34,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.647540983606557,0.0349032800672834,0.680327868852459,63,NA,0.491803278688525,0.163934426229508,51,10,30,1134,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,10.07,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.655737704918033,0.0269133725820017,0.524590163934426,53,NA,0.344262295081967,0.163934426229508,51,10,21,1143,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,9.58,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.614754098360656,0.0248107653490328,0.483606557377049,53,NA,0.295081967213115,0.19672131147541,49,12,18,1146,50,61,1164,unknown,7,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,12.22,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.761363636363636,0.0833333333333333,2.28409090909091,111,NA,2.09090909090909,0.0454545454545455,42,2,92,1089,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,21.33,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.761363636363636,0.0750414593698176,2.05681818181818,101,NA,1.86363636363636,0.0454545454545455,42,2,82,1099,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,15.02,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.784090909090909,0.046849087893864,1.28409090909091,66,NA,1.11363636363636,0.0454545454545455,42,2,49,1132,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,14.86,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.795454545454545,0.0323383084577114,0.886363636363636,48,NA,0.75,0.0681818181818182,41,3,33,1148,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,7.95,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.738636363636364,0.0219734660033168,0.602272727272727,38,NA,0.454545454545455,0.113636363636364,39,5,20,1161,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,7.48,NA,fges,True,sem-bic,continuous,1,1,0.5,NA
0.727272727272727,0.0207296849087894,0.568181818181818,37,NA,0.409090909090909,0.113636363636364,39,5,18,1163,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,14.64,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.659090909090909,0.0190713101160862,0.522727272727273,38,NA,0.340909090909091,0.159090909090909,37,7,15,1166,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,14.02,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.670454545454545,0.0161691542288557,0.443181818181818,34,NA,0.272727272727273,0.159090909090909,37,7,12,1169,50,44,1181,unknown,8,tetrad_fges,gcastle_dag/p=50/d=1/method=er,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=10000/standardized=True,13.36,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
