TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,NAdelete,mmax,u2pd,skelmethod,conservative,majrule,solveconfl,numCores,verbose,indepTest,timeout
0.670454545454545,0.095771144278607,2.625,130,NA,2.29545454545455,0,44,0,101,1080,50,44,1181,unknown,3,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,222.364,NA,pc,0.5,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.972727272727273,0.00125523012552301,0.0272727272727273,3,NA,0,0,55,0,0,1170,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.533,NA,pc,0.001,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.972727272727273,0.00125523012552301,0.0272727272727273,3,NA,0,0,55,0,0,1170,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.492,NA,pc,0.002,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.972727272727273,0.00125523012552301,0.0272727272727273,3,NA,0,0,55,0,0,1170,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.506,NA,pc,0.005,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.972727272727273,0.00209205020920502,0.0454545454545455,4,NA,0.0181818181818182,0,55,0,1,1169,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.473,NA,pc,0.01,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.963636363636364,0.00418410041841004,0.0909090909090909,7,NA,0.0545454545454545,0,55,0,3,1167,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.506,NA,pc,0.02,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.954545454545455,0.00711297071129707,0.154545454545455,11,NA,0.109090909090909,0,55,0,6,1164,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.541,NA,pc,0.05,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.881818181818182,0.0138075313807531,0.3,23,NA,0.181818181818182,0,55,0,10,1160,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.616,NA,pc,0.1,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.818181818181818,0.0292887029288703,0.636363636363636,45,NA,0.454545454545455,0,55,0,25,1145,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,1.062,NA,pc,0.2,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.745454545454545,0.0443514644351464,0.963636363636364,67,NA,0.709090909090909,0,55,0,39,1131,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,2.422,NA,pc,0.3,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.709090909090909,0.0786610878661088,1.70909090909091,110,NA,1.41818181818182,0,55,0,78,1092,50,55,1170,unknown,4,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,12.121,NA,pc,0.5,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.903846153846154,0.00250417362270451,0.0576923076923077,8,NA,0,0.0384615384615385,50,2,0,1173,50,52,1173,unknown,5,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.798,NA,pc,0.001,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.903846153846154,0.00250417362270451,0.0576923076923077,8,NA,0,0.0384615384615385,50,2,0,1173,50,52,1173,unknown,5,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.785,NA,pc,0.002,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.932692307692308,0.00208681135225376,0.0480769230769231,6,NA,0,0.0192307692307692,51,1,0,1173,50,52,1173,unknown,5,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.853,NA,pc,0.005,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.923076923076923,0.00333889816360601,0.0769230769230769,8,NA,0.0192307692307692,0.0192307692307692,51,1,1,1172,50,52,1173,unknown,5,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.769,NA,pc,0.01,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
0.884615384615385,0.00751252086811352,0.173076923076923,15,NA,0.0769230769230769,0.0192307692307692,51,1,4,1169,50,52,1173,unknown,5,pcalg_pc,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,0.739,NA,pc,0.02,True,Inf,relaxed,stable,False,False,False,1,False,gaussCItest,NA
