TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,test,datatype,timeout
0.41304347826087,0.104519774011299,0.804347826086957,32,31,0.695652173913043,0.478260869565217,12,11,16,151,20,23,167,dag,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,59.26,NA,fci,0.002,fisher-z-test,continuous,NA
0.434782608695652,0.124293785310734,0.956521739130435,35,NA,0.826086956521739,0.434782608695652,13,10,19,148,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,6.71,NA,fci,0.005,fisher-z-test,continuous,NA
0.391304347826087,0.135593220338983,1.04347826086957,38,NA,0.869565217391304,0.434782608695652,13,10,20,147,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,7.39,NA,fci,0.01,fisher-z-test,continuous,NA
0.434782608695652,0.135593220338983,1.04347826086957,37,NA,0.91304347826087,0.434782608695652,13,10,21,146,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,7.06,NA,fci,0.02,fisher-z-test,continuous,NA
0.41304347826087,0.138418079096045,1.06521739130435,38,NA,0.91304347826087,0.434782608695652,13,10,21,146,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,59.04,NA,fci,0.05,fisher-z-test,continuous,NA
0.41304347826087,0.155367231638418,1.19565217391304,41,NA,1.04347826086957,0.434782608695652,13,10,24,143,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,4.91,NA,fci,0.1,fisher-z-test,continuous,NA
0.478260869565217,0.175141242937853,1.34782608695652,43,NA,1.17391304347826,0.347826086956522,15,8,27,140,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,7.96,NA,fci,0.2,fisher-z-test,continuous,NA
0.5,0.177966101694915,1.3695652173913,43,NA,1.21739130434783,0.347826086956522,15,8,28,139,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,7.51,NA,fci,0.3,fisher-z-test,continuous,NA
0.521739130434783,0.209039548022599,1.60869565217391,48,NA,1.43478260869565,0.304347826086957,16,7,33,134,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_5,NA,fixed/filename=syntren_data_std_5.csv/n=500,7.58,NA,fci,0.5,fisher-z-test,continuous,NA
0.25,0.143258426966292,1.15909090909091,42,NA,1,0.590909090909091,9,13,22,146,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,7.09,NA,fci,0.001,fisher-z-test,continuous,NA
0.272727272727273,0.157303370786517,1.27272727272727,44,NA,1.13636363636364,0.590909090909091,9,13,25,143,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,59.33,NA,fci,0.002,fisher-z-test,continuous,NA
0.295454545454545,0.148876404494382,1.20454545454545,42,NA,1.09090909090909,0.590909090909091,9,13,24,144,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,4.37,NA,fci,0.005,fisher-z-test,continuous,NA
0.295454545454545,0.165730337078652,1.34090909090909,45,NA,1.22727272727273,0.590909090909091,9,13,27,141,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,6.51,NA,fci,0.01,fisher-z-test,continuous,NA
0.272727272727273,0.168539325842697,1.36363636363636,46,NA,1.18181818181818,0.545454545454545,10,12,26,142,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,5.89,NA,fci,0.02,fisher-z-test,continuous,NA
0.340909090909091,0.176966292134831,1.43181818181818,46,NA,1.27272727272727,0.5,11,11,28,140,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,6.5,NA,fci,0.05,fisher-z-test,continuous,NA
0.340909090909091,0.199438202247191,1.61363636363636,50,NA,1.36363636363636,0.409090909090909,13,9,30,138,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,7.19,NA,fci,0.1,fisher-z-test,continuous,NA
0.5,0.202247191011236,1.63636363636364,47,NA,1.40909090909091,0.272727272727273,16,6,31,137,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,5.92,NA,fci,0.2,fisher-z-test,continuous,NA
0.545454545454545,0.207865168539326,1.68181818181818,47,NA,1.45454545454545,0.227272727272727,17,5,32,136,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,7.98,NA,fci,0.3,fisher-z-test,continuous,NA
0.522727272727273,0.24438202247191,1.97727272727273,54,NA,1.77272727272727,0.272727272727273,16,6,39,129,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_6,NA,fixed/filename=syntren_data_std_6.csv/n=500,6.71,NA,fci,0.5,fisher-z-test,continuous,NA
0.375,0.136111111111111,1.225,37,NA,1.2,0.6,8,12,24,146,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,7.66,NA,fci,0.001,fisher-z-test,continuous,NA
0.375,0.130555555555556,1.175,36,NA,1.15,0.6,8,12,23,147,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,6.22,NA,fci,0.002,fisher-z-test,continuous,NA
0.4,0.138888888888889,1.25,37,NA,1.25,0.6,8,12,25,145,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,7.33,NA,fci,0.005,fisher-z-test,continuous,NA
0.325,0.147222222222222,1.325,40,44,1.25,0.6,8,12,25,145,20,20,170,dag,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,8.4,NA,fci,0.01,fisher-z-test,continuous,NA
0.325,0.158333333333333,1.425,42,NA,1.35,0.6,8,12,27,143,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,8.43,NA,fci,0.02,fisher-z-test,continuous,NA
0.325,0.202777777777778,1.825,50,51,1.65,0.5,10,10,33,137,20,20,170,dag,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,7.71,NA,fci,0.05,fisher-z-test,continuous,NA
0.35,0.216666666666667,1.95,52,NA,1.8,0.5,10,10,36,134,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,7.97,NA,fci,0.1,fisher-z-test,continuous,NA
0.425,0.241666666666667,2.175,55,NA,2.05,0.45,11,9,41,129,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,8.06,NA,fci,0.2,fisher-z-test,continuous,NA
0.425,0.263888888888889,2.375,59,NA,2.25,0.45,11,9,45,125,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,7.88,NA,fci,0.3,fisher-z-test,continuous,NA
0.5,0.288888888888889,2.6,62,NA,2.45,0.35,13,7,49,121,20,20,170,unknown,1,tetrad_fci,myadjmats/syntren_dag_7,NA,fixed/filename=syntren_data_std_7.csv/n=500,8.31,NA,fci,0.5,fisher-z-test,continuous,NA
0.236842105263158,0.151933701657459,1.44736842105263,42,NA,1.36842105263158,0.684210526315789,6,13,26,145,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,7.04,NA,fci,0.001,fisher-z-test,continuous,NA
0.236842105263158,0.146408839779006,1.39473684210526,41,NA,1.31578947368421,0.684210526315789,6,13,25,146,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,6.67,NA,fci,0.002,fisher-z-test,continuous,NA
0.236842105263158,0.157458563535912,1.5,43,NA,1.42105263157895,0.684210526315789,6,13,27,144,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,6.78,NA,fci,0.005,fisher-z-test,continuous,NA
0.210526315789474,0.165745856353591,1.57894736842105,45,NA,1.42105263157895,0.631578947368421,7,12,27,144,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,6.73,NA,fci,0.01,fisher-z-test,continuous,NA
0.210526315789474,0.171270718232044,1.63157894736842,46,NA,1.47368421052632,0.631578947368421,7,12,28,143,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,7.01,NA,fci,0.02,fisher-z-test,continuous,NA
0.263157894736842,0.187845303867403,1.78947368421053,48,NA,1.63157894736842,0.578947368421053,8,11,31,140,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,7.21,NA,fci,0.05,fisher-z-test,continuous,NA
0.263157894736842,0.193370165745856,1.84210526315789,49,NA,1.68421052631579,0.578947368421053,8,11,32,139,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.17,NA,fci,0.1,fisher-z-test,continuous,NA
0.289473684210526,0.234806629834254,2.23684210526316,56,NA,2.10526315789474,0.578947368421053,8,11,40,131,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,7.72,NA,fci,0.2,fisher-z-test,continuous,NA
0.289473684210526,0.267955801104972,2.55263157894737,62,NA,2.36842105263158,0.526315789473684,9,10,45,126,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,6.59,NA,fci,0.3,fisher-z-test,continuous,NA
0.263157894736842,0.30939226519337,2.94736842105263,70,NA,2.73684210526316,0.526315789473684,9,10,52,119,20,19,171,unknown,1,tetrad_fci,myadjmats/syntren_dag_8,NA,fixed/filename=syntren_data_std_8.csv/n=500,8.32,NA,fci,0.5,fisher-z-test,continuous,NA
0.434782608695652,0.107344632768362,0.826086956521739,32,34,0.695652173913043,0.434782608695652,13,10,16,151,20,23,167,dag,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.21,NA,fci,0.001,fisher-z-test,continuous,NA
0.456521739130435,0.104519774011299,0.804347826086957,31,33,0.695652173913043,0.434782608695652,13,10,16,151,20,23,167,dag,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,5.84,NA,fci,0.002,fisher-z-test,continuous,NA
0.478260869565217,0.112994350282486,0.869565217391304,32,32,0.739130434782609,0.391304347826087,14,9,17,150,20,23,167,dag,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,4.75,NA,fci,0.005,fisher-z-test,continuous,NA
0.478260869565217,0.11864406779661,0.91304347826087,33,NA,0.782608695652174,0.391304347826087,14,9,18,149,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.84,NA,fci,0.01,fisher-z-test,continuous,NA
0.456521739130435,0.132768361581921,1.02173913043478,36,NA,0.869565217391304,0.391304347826087,14,9,20,147,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.24,NA,fci,0.02,fisher-z-test,continuous,NA
0.456521739130435,0.149717514124294,1.15217391304348,39,NA,0.91304347826087,0.304347826086957,16,7,21,146,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,5.47,NA,fci,0.05,fisher-z-test,continuous,NA
0.5,0.166666666666667,1.28260869565217,41,NA,1.04347826086957,0.260869565217391,17,6,24,143,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,5.93,NA,fci,0.1,fisher-z-test,continuous,NA
0.478260869565217,0.163841807909605,1.26086956521739,41,NA,1,0.260869565217391,17,6,23,144,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.93,NA,fci,0.2,fisher-z-test,continuous,NA
0.521739130434783,0.175141242937853,1.34782608695652,42,NA,1.1304347826087,0.260869565217391,17,6,26,141,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,6.36,NA,fci,0.3,fisher-z-test,continuous,NA
0.543478260869565,0.200564971751412,1.54347826086957,46,NA,1.30434782608696,0.217391304347826,18,5,30,137,20,23,167,unknown,1,tetrad_fci,myadjmats/syntren_dag_9,NA,fixed/filename=syntren_data_std_9.csv/n=500,7.02,NA,fci,0.5,fisher-z-test,continuous,NA
0.113636363636364,0.126404494382022,1.02272727272727,42,42,0.954545454545455,0.818181818181818,4,18,21,147,20,22,168,dag,1,tetrad_fci,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,4.47,NA,fci,0.001,fisher-z-test,continuous,NA
0.113636363636364,0.132022471910112,1.06818181818182,43,NA,1,0.818181818181818,4,18,22,146,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,4.23,NA,fci,0.002,fisher-z-test,continuous,NA
0.113636363636364,0.143258426966292,1.15909090909091,45,45,1.04545454545455,0.772727272727273,5,17,23,145,20,22,168,dag,1,tetrad_fci,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,4.66,NA,fci,0.005,fisher-z-test,continuous,NA
0.113636363636364,0.154494382022472,1.25,47,NA,1.13636363636364,0.772727272727273,5,17,25,143,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,4.7,NA,fci,0.01,fisher-z-test,continuous,NA
0.159090909090909,0.160112359550562,1.29545454545455,47,NA,1.18181818181818,0.727272727272727,6,16,26,142,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,5.38,NA,fci,0.02,fisher-z-test,continuous,NA
0.136363636363636,0.179775280898876,1.45454545454545,51,NA,1.31818181818182,0.727272727272727,6,16,29,139,20,22,168,unknown,1,tetrad_fci,myadjmats/syntren_dag_10,NA,fixed/filename=syntren_data_std_10.csv/n=500,4.88,NA,fci,0.05,fisher-z-test,continuous,NA
