TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.25,0.130681818181818,0.958333333333333,41,NA,0.916666666666667,0.708333333333333,7,17,22,144,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,325.710263634101,NA,notears,0.001,l2,1000,1e-08,1e+16,0.2,NA
0.229166666666667,0.105113636363636,0.770833333333333,37,NA,0.75,0.75,6,18,18,148,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,343.35092545487,NA,notears,0.001,l2,1000,1e-08,1e+16,0.3,NA
0.1875,0.0823863636363636,0.604166666666667,34,34,0.583333333333333,0.791666666666667,5,19,14,152,20,24,166,dag,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,331.354956258787,NA,notears,0.001,l2,1000,1e-08,1e+16,0.5,NA
0.4375,0.571022727272727,4.1875,114,NA,4,0.375,15,9,96,70,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,256.825510565192,NA,notears,0.002,l2,100,1e-08,1e+16,0.001,NA
0.416666666666667,0.522727272727273,3.83333333333333,106,NA,3.66666666666667,0.416666666666667,14,10,88,78,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,267.469091091072,NA,notears,0.002,l2,100,1e-08,1e+16,0.002,NA
0.375,0.443181818181818,3.25,93,NA,3.08333333333333,0.458333333333333,13,11,74,92,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,267.627211103914,NA,notears,0.002,l2,100,1e-08,1e+16,0.005,NA
0.375,0.397727272727273,2.91666666666667,85,NA,2.79166666666667,0.5,12,12,67,99,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,599.819156633923,NA,notears,0.002,l2,100,1e-08,1e+16,0.01,NA
0.416666666666667,0.335227272727273,2.45833333333333,73,NA,2.375,0.5,12,12,57,109,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,279.256005005911,NA,notears,0.002,l2,100,1e-08,1e+16,0.02,NA
0.333333333333333,0.278409090909091,2.04166666666667,65,NA,1.95833333333333,0.583333333333333,10,14,47,119,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,264.321487042122,NA,notears,0.002,l2,100,1e-08,1e+16,0.05,NA
0.1875,0.213068181818182,1.5625,57,NA,1.54166666666667,0.791666666666667,5,19,37,129,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,187.360455261078,NA,notears,0.002,l2,100,1e-08,1e+16,0.1,NA
