TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,timeout
0.857142857142857,0.27906976744186,1.71428571428571,13,NA,1.57142857142857,0,7,0,11,27,10,7,38,unknown,3,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,123.732852736488,NA,anm,0.05,NA
0.647058823529412,1.4375,0.676470588235294,35,NA,0.323529411764706,0,34,0,11,0,10,34,11,unknown,3,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.42317455261946,NA,anm,0.05,NA
0.647058823529412,1.375,0.647058823529412,34,NA,0.294117647058824,0,34,0,10,1,10,34,11,unknown,3,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,136.964699128643,NA,anm,0.05,NA
0.605263157894737,0.196132596685083,1.86842105263158,43,NA,1.52631578947368,0.0526315789473684,18,1,29,142,20,19,171,unknown,3,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,17.7181448787451,NA,anm,0.05,NA
0.868421052631579,0.267955801104972,2.55263157894737,51,NA,2.42105263157895,0,19,0,46,125,20,19,171,unknown,3,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,356.613798551261,NA,anm,0.05,NA
0.472222222222222,1.0078125,1.79166666666667,167,NA,1.40277777777778,0.138888888888889,62,10,101,17,20,72,118,unknown,3,gcastle_anm,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,26.3648235946894,NA,anm,0.05,NA
0.479166666666667,0.85546875,1.52083333333333,147,NA,1.22222222222222,0.222222222222222,56,16,88,30,20,72,118,unknown,3,gcastle_anm,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,629.752871852368,NA,anm,0.05,NA
0.636363636363636,0.106965174129353,2.93181818181818,145,NA,2.63636363636364,0.0681818181818182,41,3,116,1065,50,44,1181,unknown,3,gcastle_anm,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,111.766275215894,NA,anm,0.05,NA
0.772727272727273,0.109452736318408,3,142,NA,2.79545454545455,0.0227272727272727,43,1,123,1058,50,44,1181,unknown,3,gcastle_anm,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,2404.10823870823,NA,anm,0.05,NA
0.416666666666667,0.671522556390977,3.84139784946237,823,NA,3.47849462365591,0.220430107526882,145,41,647,392,50,186,1039,unknown,3,gcastle_anm,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,133.218180205673,NA,anm,0.05,NA
