TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,test,datatype,timeout
0.146739130434783,0.0272045028142589,0.157608695652174,186,NA,0.0923913043478261,0.78804347826087,39,145,17,1024,50,184,1041,unknown,9,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.74,NA,fci,0.01,fisher-z-test,continuous,NA
0.176630434782609,0.0286116322701689,0.165760869565217,182,181,0.114130434782609,0.771739130434783,42,142,21,1020,50,184,1041,dag,9,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,8.34,NA,fci,0.01,fisher-z-test,continuous,NA
0.888888888888889,0.0487804878048781,0.222222222222222,3,4,0.111111111111111,0,9,0,1,35,10,9,36,cpdag,10,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.25,NA,fci,0.01,fisher-z-test,continuous,NA
1,0,0,0,0,0,0,9,0,0,36,10,9,36,dag,10,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.93,NA,fci,0.01,fisher-z-test,continuous,NA
0.375,0.153846153846154,0.166666666666667,19,21,0.0833333333333333,0.541666666666667,11,13,2,19,10,24,21,dag,10,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5,NA,fci,0.01,fisher-z-test,continuous,NA
0.354166666666667,0.211538461538462,0.229166666666667,21,21,0.0416666666666667,0.458333333333333,13,11,1,20,10,24,21,dag,10,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.69,NA,fci,0.01,fisher-z-test,continuous,NA
0.526315789473684,0.0165745856353591,0.157894736842105,12,12,0,0.315789473684211,13,6,0,171,20,19,171,dag,10,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.65,NA,fci,0.01,fisher-z-test,continuous,NA
0.631578947368421,0.0220994475138122,0.210526315789474,11,12,0.0526315789473684,0.210526315789474,15,4,1,170,20,19,171,dag,10,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.21,NA,fci,0.01,fisher-z-test,continuous,NA
0.109375,0.0882352941176471,0.1875,69,68,0.09375,0.796875,13,51,6,120,20,64,126,dag,10,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.31,NA,fci,0.01,fisher-z-test,continuous,NA
0.1484375,0.121323529411765,0.2578125,71,70,0.140625,0.734375,17,47,9,117,20,64,126,dag,10,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.39,NA,fci,0.01,fisher-z-test,continuous,NA
0.408163265306122,0.00499583680266445,0.122448979591837,35,35,0.0204081632653061,0.489795918367347,25,24,1,1175,50,49,1176,dag,10,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.37,NA,fci,0.01,fisher-z-test,continuous,NA
0.561224489795918,0.00541215653621982,0.13265306122449,28,28,0.0408163265306122,0.346938775510204,32,17,2,1174,50,49,1176,dag,10,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,7.34,NA,fci,0.01,fisher-z-test,continuous,NA
0.119565217391304,0.026266416510319,0.152173913043478,190,193,0.114130434782609,0.842391304347826,29,155,21,1020,50,184,1041,dag,10,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,7.98,NA,fci,0.01,fisher-z-test,continuous,NA
0.133152173913043,0.0426829268292683,0.247282608695652,205,204,0.190217391304348,0.809782608695652,35,149,35,1006,50,184,1041,dag,10,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,8.84,NA,fci,0.01,fisher-z-test,continuous,NA
0.388888888888889,0.0121951219512195,0.0555555555555556,6,6,0,0.555555555555556,4,5,0,36,10,9,36,dag,1,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.67,NA,fci,0.01,fisher-z-test,continuous,NA
0.444444444444444,0.0487804878048781,0.222222222222222,7,7,0.111111111111111,0.444444444444444,5,4,1,35,10,9,36,dag,1,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.45,NA,fci,0.01,fisher-z-test,continuous,NA
0.125,0,0,21,21,0,0.875,3,21,0,21,10,24,21,dag,1,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.08,NA,fci,0.01,fisher-z-test,continuous,NA
0.333333333333333,0.0769230769230769,0.0833333333333333,18,17,0,0.583333333333333,10,14,0,21,10,24,21,dag,1,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.06,NA,fci,0.01,fisher-z-test,continuous,NA
0.289473684210526,0.00276243093922652,0.0263157894736842,14,14,0,0.684210526315789,6,13,0,171,20,19,171,dag,1,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.7,NA,fci,0.01,fisher-z-test,continuous,NA
0.421052631578947,0.0276243093922652,0.263157894736842,16,16,0.157894736842105,0.473684210526316,10,9,3,168,20,19,171,dag,1,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.06,NA,fci,0.01,fisher-z-test,continuous,NA
0.0625,0.0220588235294118,0.046875,63,63,0,0.890625,7,57,0,126,20,64,126,dag,1,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.67,NA,fci,0.01,fisher-z-test,continuous,NA
0.1484375,0.0845588235294118,0.1796875,66,65,0.09375,0.765625,15,49,6,120,20,64,126,dag,1,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.88,NA,fci,0.01,fisher-z-test,continuous,NA
0.204081632653061,0.00832639467110741,0.204081632653061,49,48,0.122448979591837,0.714285714285714,14,35,6,1170,50,49,1176,dag,1,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.49,NA,fci,0.01,fisher-z-test,continuous,NA
0.438775510204082,0.0170691090757702,0.418367346938776,48,48,0.26530612244898,0.408163265306122,29,20,13,1163,50,49,1176,dag,1,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.24,NA,fci,0.01,fisher-z-test,continuous,NA
0.0869565217391304,0.0140712945590994,0.0815217391304348,183,183,0.0434782608695652,0.875,23,161,8,1033,50,184,1041,dag,1,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.09,NA,fci,0.01,fisher-z-test,continuous,NA
0.176630434782609,0.025797373358349,0.14945652173913,179,180,0.0869565217391304,0.760869565217391,44,140,16,1025,50,184,1041,dag,1,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.88,NA,fci,0.01,fisher-z-test,continuous,NA
0.5,0.0365853658536585,0.166666666666667,6,6,0,0.333333333333333,6,3,0,36,10,9,36,dag,2,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.65,NA,fci,0.01,fisher-z-test,continuous,NA
0.611111111111111,0.0609756097560976,0.277777777777778,6,6,0.111111111111111,0.222222222222222,7,2,1,35,10,9,36,dag,2,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.77,NA,fci,0.01,fisher-z-test,continuous,NA
0.1875,0.0961538461538462,0.104166666666667,22,21,0,0.708333333333333,7,17,0,21,10,24,21,dag,2,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.7,NA,fci,0.01,fisher-z-test,continuous,NA
0.354166666666667,0.173076923076923,0.1875,20,18,0,0.458333333333333,13,11,0,21,10,24,21,dag,2,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.37,NA,fci,0.01,fisher-z-test,continuous,NA
0.342105263157895,0.0303867403314917,0.289473684210526,18,18,0.105263157894737,0.473684210526316,10,9,2,169,20,19,171,dag,2,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.61,NA,fci,0.01,fisher-z-test,continuous,NA
0.5,0.0303867403314917,0.289473684210526,15,15,0.105263157894737,0.315789473684211,13,6,2,169,20,19,171,dag,2,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.28,NA,fci,0.01,fisher-z-test,continuous,NA
0.078125,0.0220588235294118,0.046875,62,62,0.015625,0.890625,7,57,1,125,20,64,126,dag,2,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.93,NA,fci,0.01,fisher-z-test,continuous,NA
0.1875,0.0514705882352941,0.109375,59,61,0.046875,0.75,16,48,3,123,20,64,126,dag,2,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.97,NA,fci,0.01,fisher-z-test,continuous,NA
0.306122448979592,0.0141548709408826,0.346938775510204,51,49,0.122448979591837,0.469387755102041,26,23,6,1170,50,49,1176,dag,2,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.25,NA,fci,0.01,fisher-z-test,continuous,NA
0.387755102040816,0.0216486261448793,0.530612244897959,56,55,0.387755102040816,0.469387755102041,26,23,19,1157,50,49,1176,dag,2,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.28,NA,fci,0.01,fisher-z-test,continuous,NA
0.0625,0.0145403377110694,0.0842391304347826,188,188,0.0434782608695652,0.896739130434783,19,165,8,1033,50,184,1041,dag,2,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.9,NA,fci,0.01,fisher-z-test,continuous,NA
0.16304347826087,0.0234521575984991,0.135869565217391,179,180,0.0380434782608696,0.739130434782609,48,136,7,1034,50,184,1041,dag,2,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.27,NA,fci,0.01,fisher-z-test,continuous,NA
0.5,0.0609756097560976,0.277777777777778,7,9,0.111111111111111,0.333333333333333,6,3,1,35,10,9,36,dag,3,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.5,NA,fci,0.01,fisher-z-test,continuous,NA
0.5,0.0853658536585366,0.388888888888889,8,7,0.111111111111111,0.222222222222222,7,2,1,35,10,9,36,dag,3,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.81,NA,fci,0.01,fisher-z-test,continuous,NA
0.125,0.0769230769230769,0.0833333333333333,23,24,0,0.791666666666667,5,19,0,21,10,24,21,dag,3,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.2,NA,fci,0.01,fisher-z-test,continuous,NA
0.3125,0.173076923076923,0.1875,21,18,0,0.5,12,12,0,21,10,24,21,dag,3,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.39,NA,fci,0.01,fisher-z-test,continuous,NA
0.289473684210526,0.0193370165745856,0.184210526315789,17,17,0.0526315789473684,0.578947368421053,8,11,1,170,20,19,171,dag,3,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.2,NA,fci,0.01,fisher-z-test,continuous,NA
0.631578947368421,0.0386740331491713,0.368421052631579,14,15,0.263157894736842,0.263157894736842,14,5,5,166,20,19,171,dag,3,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.34,NA,fci,0.01,fisher-z-test,continuous,NA
0.1015625,0.0477941176470588,0.1015625,64,64,0.015625,0.8125,12,52,1,125,20,64,126,dag,3,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.97,NA,fci,0.01,fisher-z-test,continuous,NA
0.1875,0.0955882352941176,0.203125,65,66,0.078125,0.6875,20,44,5,121,20,64,126,dag,3,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.42,NA,fci,0.01,fisher-z-test,continuous,NA
0.214285714285714,0.0070774354704413,0.173469387755102,47,49,0.0816326530612245,0.693877551020408,15,34,4,1172,50,49,1176,dag,3,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.5,NA,fci,0.01,fisher-z-test,continuous,NA
0.418367346938776,0.0104079933388843,0.255102040816327,41,39,0.163265306122449,0.489795918367347,25,24,8,1168,50,49,1176,dag,3,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.47,NA,fci,0.01,fisher-z-test,continuous,NA
0.0625,0.0107879924953096,0.0625,184,185,0.016304347826087,0.891304347826087,20,164,3,1038,50,184,1041,dag,3,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.79,NA,fci,0.01,fisher-z-test,continuous,NA
0.160326086956522,0.0286116322701689,0.165760869565217,185,183,0.0543478260869565,0.728260869565217,50,134,10,1031,50,184,1041,dag,3,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.24,NA,fci,0.01,fisher-z-test,continuous,NA
0.277777777777778,0.0121951219512195,0.0555555555555556,7,8,0,0.666666666666667,3,6,0,36,10,9,36,dag,4,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.96,NA,fci,0.01,fisher-z-test,continuous,NA
0.166666666666667,0.0609756097560976,0.277777777777778,10,10,0.222222222222222,0.777777777777778,2,7,2,34,10,9,36,dag,4,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.18,NA,fci,0.01,fisher-z-test,continuous,NA
0.166666666666667,0.0769230769230769,0.0833333333333333,22,22,0,0.75,6,18,0,21,10,24,21,dag,4,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.06,NA,fci,0.01,fisher-z-test,continuous,NA
0.270833333333333,0.211538461538462,0.229166666666667,23,21,0,0.5,12,12,0,21,10,24,21,dag,4,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.45,NA,fci,0.01,fisher-z-test,continuous,NA
0.157894736842105,0.0220994475138122,0.210526315789474,20,20,0.0526315789473684,0.684210526315789,6,13,1,170,20,19,171,dag,4,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.76,NA,fci,0.01,fisher-z-test,continuous,NA
0.447368421052632,0.0469613259668508,0.447368421052632,19,19,0.263157894736842,0.368421052631579,12,7,5,166,20,19,171,dag,4,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5,NA,fci,0.01,fisher-z-test,continuous,NA
0.109375,0.0220588235294118,0.046875,60,60,0,0.84375,10,54,0,126,20,64,126,dag,4,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.58,NA,fci,0.01,fisher-z-test,continuous,NA
0.1875,0.0808823529411765,0.171875,63,63,0.078125,0.71875,18,46,5,121,20,64,126,dag,4,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.91,NA,fci,0.01,fisher-z-test,continuous,NA
0.326530612244898,0.00999167360532889,0.244897959183673,45,45,0.122448979591837,0.551020408163265,22,27,6,1170,50,49,1176,dag,4,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.37,NA,fci,0.01,fisher-z-test,continuous,NA
0.469387755102041,0.00915903413821815,0.224489795918367,37,36,0.122448979591837,0.428571428571429,28,21,6,1170,50,49,1176,dag,4,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,6,NA,fci,0.01,fisher-z-test,continuous,NA
0.0815217391304348,0.0103189493433396,0.0597826086956522,180,182,0.0271739130434783,0.885869565217391,21,163,5,1036,50,184,1041,dag,4,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.1,NA,fci,0.01,fisher-z-test,continuous,NA
0.220108695652174,0.0211069418386492,0.122282608695652,166,162,0.0434782608695652,0.701086956521739,55,129,8,1033,50,184,1041,dag,4,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.68,NA,fci,0.01,fisher-z-test,continuous,NA
0.388888888888889,0.0609756097560976,0.277777777777778,8,8,0,0.333333333333333,6,3,0,36,10,9,36,dag,5,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.24,NA,fci,0.01,fisher-z-test,continuous,NA
0.722222222222222,0.0609756097560976,0.277777777777778,5,5,0.111111111111111,0.111111111111111,8,1,1,35,10,9,36,dag,5,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.48,NA,fci,0.01,fisher-z-test,continuous,NA
0.125,0.153846153846154,0.166666666666667,25,25,0.0833333333333333,0.791666666666667,5,19,2,19,10,24,21,dag,5,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.44,NA,fci,0.01,fisher-z-test,continuous,NA
0.208333333333333,0.230769230769231,0.25,25,26,0.0833333333333333,0.625,9,15,2,19,10,24,21,dag,5,tetrad_fci,gcastle_dag/p=10/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.17,NA,fci,0.01,fisher-z-test,continuous,NA
0.368421052631579,0.0165745856353591,0.157894736842105,15,15,0,0.473684210526316,10,9,0,171,20,19,171,dag,5,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,4.68,NA,fci,0.01,fisher-z-test,continuous,NA
0.684210526315789,0.0220994475138122,0.210526315789474,10,13,0.105263157894737,0.210526315789474,15,4,2,169,20,19,171,dag,5,tetrad_fci,gcastle_dag/p=20/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.07,NA,fci,0.01,fisher-z-test,continuous,NA
0.0859375,0.0330882352941176,0.0703125,63,63,0.03125,0.875,8,56,2,124,20,64,126,dag,5,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.09,NA,fci,0.01,fisher-z-test,continuous,NA
0.171875,0.0735294117647059,0.15625,63,60,0.0625,0.734375,17,47,4,122,20,64,126,dag,5,tetrad_fci,gcastle_dag/p=20/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,4.61,NA,fci,0.01,fisher-z-test,continuous,NA
0.275510204081633,0.0104079933388843,0.255102040816327,48,48,0.183673469387755,0.653061224489796,17,32,9,1167,50,49,1176,dag,5,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.16,NA,fci,0.01,fisher-z-test,continuous,NA
0.479591836734694,0.0162364696086594,0.397959183673469,45,44,0.26530612244898,0.387755102040816,30,19,13,1163,50,49,1176,dag,5,tetrad_fci,gcastle_dag/p=50/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.11,NA,fci,0.01,fisher-z-test,continuous,NA
0.0597826086956522,0.0140712945590994,0.0815217391304348,188,188,0.0543478260869565,0.91304347826087,16,168,10,1031,50,184,1041,dag,5,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.14,NA,fci,0.01,fisher-z-test,continuous,NA
0.130434782608696,0.026266416510319,0.152173913043478,188,187,0.0815217391304348,0.798913043478261,37,147,15,1026,50,184,1041,dag,5,tetrad_fci,gcastle_dag/p=50/d=4/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.13,NA,fci,0.01,fisher-z-test,continuous,NA
0.333333333333333,0.0731707317073171,0.333333333333333,9,9,0.111111111111111,0.444444444444444,5,4,1,35,10,9,36,dag,6,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=200/standardized=True,5.23,NA,fci,0.01,fisher-z-test,continuous,NA
0.555555555555556,0.170731707317073,0.777777777777778,11,12,0.555555555555556,0.222222222222222,7,2,5,31,10,9,36,dag,6,tetrad_fci,gcastle_dag/p=10/d=1/method=sf,sem_params/min=0.25/max=1,gcastle_iidsim/method=nonlinear/sem_type=gp/noise_scale=1.0/n=1000/standardized=True,5.08,NA,fci,0.01,fisher-z-test,continuous,NA
