TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,faithfulnessAssumed,score,datatype,samplePrior,structurePrior,penaltyDiscount,timeout
0.409090909090909,0.676470588235294,0.348484848484849,31,NA,0.151515151515152,0.393939393939394,20,13,5,7,10,33,12,unknown,5,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.03,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.393939393939394,1,0.515151515151515,37,NA,0.242424242424242,0.333333333333333,22,11,8,4,10,33,12,unknown,5,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,8.06,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.972222222222222,0.0137362637362637,0.138888888888889,3,NA,0.111111111111111,0,18,0,2,170,20,18,172,unknown,5,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.71,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
1,0,0,0,NA,0,0,18,0,0,172,20,18,172,unknown,5,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.72,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.434782608695652,0.305343511450382,0.579710144927536,79,NA,0.449275362318841,0.434782608695652,39,30,31,90,20,69,121,unknown,5,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.93,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.572463768115942,0.377862595419847,0.717391304347826,79,NA,0.565217391304348,0.27536231884058,50,19,39,82,20,69,121,unknown,5,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.44,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.846153846153846,0.00667779632721202,0.153846153846154,16,NA,0.134615384615385,0.134615384615385,45,7,7,1166,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.99,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.980769230769231,0.00918196994991653,0.211538461538462,12,NA,0.192307692307692,0,52,0,10,1163,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.56,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.227477477477477,0.150291828793774,0.695945945945946,326,NA,0.621621621621622,0.698198198198198,67,155,138,865,50,222,1003,unknown,5,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,7.52,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
0.421171171171171,0.255350194552529,1.18243243243243,391,NA,1.06756756756757,0.463963963963964,119,103,237,766,50,222,1003,unknown,5,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,17.96,NA,fges,True,sem-bic,continuous,1,1,0.75,NA
1,0,0,0,NA,0,0,9,0,0,36,10,9,36,unknown,5,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,3.86,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.666666666666667,0.121951219512195,0.555555555555556,8,NA,0.333333333333333,0.111111111111111,8,1,3,33,10,9,36,unknown,5,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.13,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.409090909090909,0.676470588235294,0.348484848484849,31,NA,0.151515151515152,0.393939393939394,20,13,5,7,10,33,12,unknown,5,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.85,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.409090909090909,0.970588235294118,0.5,36,NA,0.212121212121212,0.303030303030303,23,10,7,5,10,33,12,unknown,5,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.71,NA,fges,True,sem-bic,continuous,1,1,1,NA
1,0,0,0,NA,0,0,18,0,0,172,20,18,172,unknown,5,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.5,NA,fges,True,sem-bic,continuous,1,1,1,NA
1,0,0,0,NA,0,0,18,0,0,172,20,18,172,unknown,5,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.2,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.434782608695652,0.282442748091603,0.536231884057971,76,NA,0.405797101449275,0.434782608695652,39,30,28,93,20,69,121,unknown,5,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.35,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.565217391304348,0.358778625954198,0.681159420289855,77,NA,0.536231884057971,0.289855072463768,49,20,37,84,20,69,121,unknown,5,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,8.08,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.846153846153846,0.00667779632721202,0.153846153846154,16,NA,0.134615384615385,0.134615384615385,45,7,7,1166,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.17,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.971153846153846,0.00459098497495826,0.105769230769231,7,NA,0.0961538461538462,0.0192307692307692,51,1,5,1168,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.34,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.227477477477477,0.146400778210117,0.677927927927928,322,NA,0.599099099099099,0.693693693693694,68,154,133,870,50,222,1003,unknown,5,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,8.83,NA,fges,True,sem-bic,continuous,1,1,1,NA
0.373873873873874,0.212062256809339,0.981981981981982,357,NA,0.887387387387387,0.531531531531532,104,118,197,806,50,222,1003,unknown,5,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,11.94,NA,fges,True,sem-bic,continuous,1,1,1,NA
1,0,0,0,NA,0,0,9,0,0,36,10,9,36,unknown,5,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,3.59,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.666666666666667,0.121951219512195,0.555555555555556,8,NA,0.333333333333333,0.111111111111111,8,1,3,33,10,9,36,unknown,5,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.76,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.409090909090909,0.558823529411765,0.287878787878788,29,NA,0.0909090909090909,0.393939393939394,20,13,3,9,10,33,12,unknown,5,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.6,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.393939393939394,1,0.515151515151515,37,NA,0.242424242424242,0.333333333333333,22,11,8,4,10,33,12,unknown,5,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.24,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
1,0,0,0,NA,0,0,18,0,0,172,20,18,172,unknown,5,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.83,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
1,0,0,0,NA,0,0,18,0,0,172,20,18,172,unknown,5,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.76,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.398550724637681,0.16412213740458,0.311594202898551,63,NA,0.231884057971014,0.521739130434783,33,36,16,105,20,69,121,unknown,5,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.87,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.485507246376812,0.354961832061069,0.673913043478261,82,NA,0.536231884057971,0.376811594202899,43,26,37,84,20,69,121,unknown,5,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.54,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.836538461538462,0.00792988313856427,0.182692307692308,18,NA,0.134615384615385,0.115384615384615,46,6,7,1166,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.09,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.951923076923077,0.00459098497495826,0.105769230769231,8,NA,0.0961538461538462,0.0384615384615385,50,2,5,1168,50,52,1173,unknown,5,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.2,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.211711711711712,0.117704280155642,0.545045045045045,296,NA,0.472972972972973,0.716216216216216,63,159,105,898,50,222,1003,unknown,5,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.92,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.373873873873874,0.189688715953307,0.878378378378378,334,NA,0.797297297297297,0.545045045045045,101,121,177,826,50,222,1003,unknown,5,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,16.31,NA,fges,True,sem-bic,continuous,1,1,1.5,NA
0.916666666666667,0.170454545454545,1.25,8,10,1.16666666666667,0,6,0,7,32,10,6,39,dag,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,3.65,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.75,0.261363636363636,1.91666666666667,13,14,1.66666666666667,0,6,0,10,29,10,6,39,dag,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.8,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.545454545454545,0.941176470588235,0.484848484848485,31,32,0.212121212121212,0.181818181818182,27,6,7,5,10,33,12,dag,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.62,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.606060606060606,1.23529411764706,0.636363636363636,34,NA,0.303030303030303,0.0606060606060606,31,2,10,2,10,33,12,unknown,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,9.47,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.9,0.105555555555556,0.95,21,NA,0.85,0,20,0,17,153,20,20,170,unknown,6,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.9,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.9,0.138888888888889,1.25,27,NA,1.15,0,20,0,23,147,20,20,170,unknown,6,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.21,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.465277777777778,0.69140625,1.22916666666667,127,NA,0.986111111111111,0.291666666666667,51,21,71,47,20,72,118,unknown,6,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,7.78,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.541666666666667,0.8828125,1.56944444444444,146,NA,1.26388888888889,0.152777777777778,61,11,91,27,20,72,118,unknown,6,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,10.06,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.890625,0.0413153456998314,0.765625,56,NA,0.6875,0.03125,62,2,44,1117,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.82,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.90625,0.0472175379426644,0.875,62,NA,0.796875,0.015625,63,1,51,1110,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,8.14,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.694570135746606,0.329931972789116,1.53619909502262,407,NA,1.45701357466063,0.226244343891403,171,50,322,682,50,221,1004,unknown,6,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,48.98,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.794117647058823,0.464042759961127,2.1606334841629,523,519,2.05882352941176,0.104072398190045,198,23,455,549,50,221,1004,dag,6,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,177.02,NA,fges,True,sem-bic,continuous,1,1,0.001,NA
0.916666666666667,0.170454545454545,1.25,8,10,1.16666666666667,0,6,0,7,32,10,6,39,dag,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.76,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.75,0.261363636363636,1.91666666666667,13,14,1.66666666666667,0,6,0,10,29,10,6,39,dag,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.44,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.545454545454545,0.941176470588235,0.484848484848485,31,32,0.212121212121212,0.181818181818182,27,6,7,5,10,33,12,dag,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.61,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.606060606060606,1.23529411764706,0.636363636363636,34,NA,0.303030303030303,0.0606060606060606,31,2,10,2,10,33,12,unknown,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.7,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.9,0.0888888888888889,0.8,18,NA,0.7,0,20,0,14,156,20,20,170,unknown,6,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.49,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.875,0.119444444444444,1.075,24,NA,0.95,0,20,0,19,151,20,20,170,unknown,6,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,6.63,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.451388888888889,0.68359375,1.21527777777778,127,NA,0.958333333333333,0.291666666666667,51,21,69,49,20,72,118,unknown,6,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,8.41,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.527777777777778,0.8671875,1.54166666666667,145,NA,1.25,0.180555555555556,59,13,90,28,20,72,118,unknown,6,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,13.09,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.8984375,0.0400505902192243,0.7421875,54,NA,0.671875,0.03125,62,2,43,1118,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,7.45,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.90625,0.0396290050590219,0.734375,53,NA,0.65625,0.015625,63,1,42,1119,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,7.02,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.680995475113122,0.285228377065112,1.32805429864253,364,NA,1.24886877828054,0.239819004524887,168,53,276,728,50,221,1004,unknown,6,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,43.59,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
0.791855203619909,0.439261418853256,2.04524886877828,498,498,1.95022624434389,0.113122171945701,196,25,431,573,50,221,1004,dag,6,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,186.56,NA,fges,True,sem-bic,continuous,1,1,0.01,NA
1,0.0909090909090909,0.666666666666667,4,NA,0.666666666666667,0,6,0,4,35,10,6,39,unknown,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.37,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.916666666666667,0.147727272727273,1.08333333333333,7,NA,1,0,6,0,6,33,10,6,39,unknown,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.13,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.5,0.852941176470588,0.439393939393939,31,31,0.181818181818182,0.242424242424242,25,8,6,6,10,33,12,dag,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.64,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.636363636363636,1.17647058823529,0.606060606060606,32,NA,0.272727272727273,0.0303030303030303,32,1,9,3,10,33,12,unknown,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.68,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.925,0.0638888888888889,0.575,13,NA,0.5,0,20,0,10,160,20,20,170,unknown,6,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.32,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.925,0.0583333333333333,0.525,12,NA,0.45,0,20,0,9,161,20,20,170,unknown,6,tetrad_fges,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.45,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.375,0.6171875,1.09722222222222,124,NA,0.888888888888889,0.416666666666667,42,30,64,54,20,72,118,unknown,6,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,8.83,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.493055555555556,0.76953125,1.36805555555556,135,NA,1.13888888888889,0.277777777777778,52,20,82,36,20,72,118,unknown,6,tetrad_fges,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,8,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.9375,0.0185497470489039,0.34375,26,NA,0.3125,0.03125,62,2,20,1141,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.26,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.9375,0.0236087689713322,0.4375,32,NA,0.390625,0.015625,63,1,25,1136,50,64,1161,unknown,6,tetrad_fges,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,7.81,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.53393665158371,0.208940719144801,0.972850678733032,318,NA,0.900452488687783,0.393665158371041,134,87,199,805,50,221,1004,unknown,6,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,20.15,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
0.671945701357466,0.336734693877551,1.56787330316742,419,NA,1.46606334841629,0.226244343891403,171,50,324,680,50,221,1004,unknown,6,tetrad_fges,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,82.97,NA,fges,True,sem-bic,continuous,1,1,0.1,NA
1,0.0454545454545455,0.333333333333333,2,NA,0.333333333333333,0,6,0,2,37,10,6,39,unknown,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,4.23,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
1,0.0681818181818182,0.5,3,NA,0.5,0,6,0,3,36,10,6,39,unknown,6,tetrad_fges,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,4.96,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.439393939393939,0.852941176470588,0.439393939393939,33,NA,0.151515151515152,0.272727272727273,24,9,5,7,10,33,12,unknown,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.48,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
0.651515151515151,1.08823529411765,0.560606060606061,30,NA,0.272727272727273,0.0606060606060606,31,2,9,3,10,33,12,unknown,6,tetrad_fges,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,5.39,NA,fges,True,sem-bic,continuous,1,1,0.25,NA
